id,programma,subprogramma,entiteit,project,deelproject,locatie,budget2025,budget2026,budget2027,budget_total,investment_years,start_year,municipality_codes,municipality_names
gip-0352,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Bouw fietsbrug te Landegem,Bouw fietsbrug te Landegem,Deinze,0.0,300000.0,0.0,300000.0,2026,2026,44083,Deinze
gip-0353,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Bouw fietsbrug ter hoogte van de Reningebrug te Lo-Reninge,Bouw fietsbrug ter hoogte van de Reningebrug te Lo-Reninge,Lo-Reninge,0.0,200000.0,0.0,200000.0,2026,2026,32030,Lo-Reninge
gip-0354,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Bouw van een fiets- en voetgangersbrug te Aalter,Bouw van een fiets- en voetgangersbrug te Aalter,Aalter,0.0,300000.0,0.0,300000.0,2026,2026,44084,Aalter
gip-0355,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Bouw van een fietsbrug Gent t.h.v. Eiland Zwijnaarde,Bouw van een fietsbrug Gent t.h.v. Eiland Zwijnaarde,Gent,0.0,90000.0,0.0,90000.0,2026,2026,44021,Gent
gip-0356,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Bovenschelde te Oudenaarde. Scheldeboordenkop - Trekweg,Bovenschelde te Oudenaarde. Scheldeboordenkop - Trekweg,Oudenaarde,0.0,215000.0,0.0,215000.0,2026,2026,45035,Oudenaarde
gip-0357,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Fiets- en voetgangersbrug Schelde incl. Scheldebalkon,Fiets- en voetgangersbrug Schelde incl. Scheldebalkon - Voorstudies en begeleiding ifv de uitvoering (prefinanciering),Antwerpen,0.0,2160000.0,0.0,2160000.0,2026,2026,11002,Antwerpen
gip-0358,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Fiets- en voetgangersbrug Schelde incl. Scheldebalkon,Fiets- en voetgangersbrug Schelde incl. Scheldebalkon uitvoering,Antwerpen,0.0,7792000.0,0.0,7792000.0,2026,2026,11002,Antwerpen
gip-0359,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,De Vlaamse Waterweg,Heraanleg kruispunt en brug N39 - Waterplein te Adinkerke,Heraanleg kruispunt en brug N39 - Waterplein te Adinkerke,De Panne,0.0,100000.0,0.0,100000.0,2026,2026,38008,De Panne
gip-0360,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,Departement Mobiliteit en Openbare Werken,"Inv.subs. tov fiets- en doortochtenbeleid,schoolom","Inv.subs. tov fiets- en doortochtenbeleid,schoolom",Vlaanderen,0.0,25000000.0,0.0,25000000.0,2026,2026,,
gip-0361,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,Leefbaar Antwerpen door Innovatief Samenwerken,Fietsinfra FR02,Fietsinfra FR02,Antwerpen,0.0,300000.0,0.0,300000.0,2026,2026,11002,Antwerpen
gip-0362,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,Leefbaar Antwerpen door Innovatief Samenwerken,Flankerend beleid Fietsinfrastructuur,Flankerend (Beheersvergoeding),Antwerpen,0.0,5196000.0,0.0,5196000.0,2026,2026,11002,Antwerpen
gip-0363,Duurzaam personenvervoer en modal shift,Fietsinfrastructuur,Leefbaar Antwerpen door Innovatief Samenwerken,Flankerend beleid Verkeersveiligheid,Flankerend (Verkeersveiligheid),Antwerpen,0.0,5464000.0,0.0,5464000.0,2026,2026,11002,Antwerpen
gip-0364,Duurzaam personenvervoer en modal shift,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Flankerend Beleid Minder hinder - tarief en ticketintegratie,Flankerend (Minder Hinder),Antwerpen,0.0,1700000.0,0.0,1700000.0,2026,2026,11002,Antwerpen
gip-0365,Duurzaam personenvervoer en modal shift,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Flankerend beleid projectoverschrijdende minder hinder,Flankerend (Minder Hinder),Antwerpen,0.0,5000000.0,0.0,5000000.0,2026,2026,11002,Antwerpen
gip-0366,Duurzaam personenvervoer en modal shift,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Flankerend beleid Toekomstverbond,Flankerend (Toekomstverbond),Antwerpen,0.0,9383000.0,0.0,9383000.0,2026,2026,11002,Antwerpen
gip-0367,Duurzaam personenvervoer en modal shift,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Station Sport,Station Sport OV,Antwerpen,0.0,600000.0,0.0,600000.0,2026,2026,11002,Antwerpen
gip-0368,Duurzaam personenvervoer en modal shift,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Studie OV corridor Oost,Studie OV corridor Oost,Antwerpen,0.0,500000.0,0.0,500000.0,2026,2026,11002,Antwerpen
gip-0369,Duurzaam personenvervoer en modal shift,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Tramlijn - Districtenroute,Tramlijn - Districtenroute: quick wins,Antwerpen,0.0,300000.0,0.0,300000.0,2026,2026,11002,Antwerpen
gip-0370,Duurzaam personenvervoer en modal shift,Hoppinpunten en carpool,Agentschap Wegen En Verkeer,Carpoolparking II Deerlijk,fase 1,Deerlijk,0.0,490000.0,0.0,490000.0,2026,2026,34009,Deerlijk
gip-0371,Duurzaam personenvervoer en modal shift,Hoppinpunten en carpool,Agentschap Wegen En Verkeer,R30 Brugge Komvest,Uitvoering,Brugge,0.0,500000.0,0.0,500000.0,2026,2026,31005,Brugge
gip-0372,Duurzaam personenvervoer en modal shift,Leefbaarheidsprojecten Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,Leefbaarheid - fase II,Leefbaarheid - fase II,Antwerpen,0.0,626200000.0,0.0,626200000.0,2026,2026,11002,Antwerpen
gip-0373,Duurzaam personenvervoer en modal shift,Masterplan toegankelijke haltes,Agentschap Wegen En Verkeer,Masterplan toegankelijke haltes,Masterplan toegankelijke haltes,Vlaanderen,0.0,800000.0,0.0,800000.0,2026,2026,,
gip-0374,Duurzaam personenvervoer en modal shift,Reizigersinformatie,De Lijn,Reizigersinformatie,Reizigersinformatie,Vlaanderen,0.0,2057000.0,0.0,2057000.0,2026,2026,,
gip-0375,Duurzaam personenvervoer en modal shift,Reizigersinformatie,De Lijn,Verkoopskanalen en informatie reizigers,Verkoopskanalen en informatie reizigers,Vlaanderen,0.0,4388916.0,0.0,4388916.0,2026,2026,,
gip-0376,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Autobusstation Brussel Zuid,Autobusstation Brussel Zuid,Brussel Zuid,0.0,440000.0,0.0,440000.0,2026,2026,21004,Brussel
gip-0377,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Genk,Genk,Genk,0.0,135000.0,0.0,135000.0,2026,2026,71016,Genk
gip-0378,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Gent Sint Pieters,Gent Sint Pieters,Gent,0.0,40000.0,0.0,40000.0,2026,2026,44021,Gent
gip-0379,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Harelbeke,Harelbeke,Harelbeke,0.0,30000.0,0.0,30000.0,2026,2026,34013,Harelbeke
gip-0380,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Herentals,Herentals,Herentals,0.0,65000.0,0.0,65000.0,2026,2026,13011,Herentals
gip-0381,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Kortrijk,Kortrijk,Kortrijk,0.0,80000.0,0.0,80000.0,2026,2026,34022,Kortrijk
gip-0382,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Lokeren,Lokeren,Lokeren,0.0,268000.0,0.0,268000.0,2026,2026,46014,Lokeren
gip-0383,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Maaseik,Maaseik,Maaseik,0.0,100000.0,0.0,100000.0,2026,2026,72021,Maaseik
gip-0384,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Malle,Malle,Malle,0.0,10000.0,0.0,10000.0,2026,2026,11057,Malle
gip-0385,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Mechelen,Mechelen,Mechelen,0.0,11610.0,0.0,11610.0,2026,2026,12025,Mechelen
gip-0386,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Menen,Menen,Menen,0.0,188000.0,0.0,188000.0,2026,2026,34027,Menen
gip-0387,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Oelegem Halteaankondiging P&R,Oelegem Halteaankondiging P&R,Oelegem,0.0,170000.0,0.0,170000.0,2026,2026,,
gip-0388,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Toegankelijkeid autobusstations,Toegankelijkeid autobusstations,Vlaanderen,0.0,219000.0,0.0,219000.0,2026,2026,,
gip-0389,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Tongeren,Tongeren,Tongeren,0.0,235000.0,0.0,235000.0,2026,2026,73083,Tongeren
gip-0390,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Turnhout,Turnhout,Turnhout,0.0,188000.0,0.0,188000.0,2026,2026,13040,Turnhout
gip-0391,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Vilvoorde,Vilvoorde,Vilvoorde,0.0,158000.0,0.0,158000.0,2026,2026,23088,Vilvoorde
gip-0392,Duurzaam personenvervoer en modal shift,Stationsomgevingen,De Lijn,Willebroek,Willebroek,Willebroek,0.0,5000.0,0.0,5000.0,2026,2026,12040,Willebroek
gip-0393,Duurzaam personenvervoer en modal shift,Trams,De Lijn,Aanbesteding tramcontract,Aanbesteding tramcontract,Vlaanderen,0.0,85206.0,0.0,85206.0,2026,2026,,
gip-0394,Duurzaam personenvervoer en modal shift,Trams,De Lijn,Midlife Revisie Hermelijntrams,Midlife Revisie Hermelijntrams,Vlaanderen,0.0,5739191.0,0.0,5739191.0,2026,2026,,
gip-0395,Duurzaam personenvervoer en modal shift,Trams,De Lijn,POC Anti Collision System OTIV,POC Anti Collision System OTIV,Vlaanderen,0.0,50000.0,0.0,50000.0,2026,2026,,
gip-0396,Duurzaam personenvervoer en modal shift,Vergroening bussen,De Lijn,E-bussysteem,E-bussysteem - aankoop e-bussen,Vlaanderen,0.0,29563495.0,0.0,29563495.0,2026,2026,,
gip-0397,Duurzaam personenvervoer en modal shift,Vergroening bussen,De Lijn,E-bussysteem,E-bussysteem - laadinfrastructuur en stelplaatsen,Vlaanderen,0.0,70602953.0,0.0,70602953.0,2026,2026,,
gip-0398,Duurzaam personenvervoer en modal shift,Vergroening bussen,De Lijn,E-bussysteem,E-bussysteem - projectresources + studies,Vlaanderen,0.0,2632811.0,0.0,2632811.0,2026,2026,,
gip-0399,Duurzaam personenvervoer en modal shift,Vergroening bussen,De Lijn,E-bussysteem,E-bussysteem - software vergroening en projectmanagement,Vlaanderen,0.0,1467187.0,0.0,1467187.0,2026,2026,,
gip-0400,Duurzaam personenvervoer en modal shift,Verkeersleefbaarheidsprojecten,Agentschap Wegen En Verkeer,E17 Menen - bodemsanering LAR Rekkem,Uitvoering,Menen,0.0,450000.0,0.0,450000.0,2026,2026,34027,Menen
gip-0401,Duurzaam personenvervoer en modal shift,Verkeersleefbaarheidsprojecten,Agentschap Wegen En Verkeer,N8 Kortrijk - herinrichting Meensesteenweg,Studie,Kortrijk,0.0,450000.0,0.0,450000.0,2026,2026,34022,Kortrijk
gip-0402,Grote investeringen in de zeehavens,Extra Containercapaciteit Antwerpen,De Vlaamse Waterweg,Complex project Extra Containercapaciteit Antwerpen,Complex project Extra Containercapaciteit Antwerpen,Beveren,0.0,200000.0,0.0,200000.0,2026,2026,46003,Beveren
gip-0403,Grote investeringen in de zeehavens,Extra Containercapaciteit Antwerpen,Departement Mobiliteit en Openbare Werken,Complex project Extra Containercapaciteit Antwerpen,Complex project Extra Containercapaciteit Antwerpen,Zeehaven van Antwerpen,0.0,2270000.0,0.0,2270000.0,2026,2026,11002,Antwerpen
gip-0404,Grote investeringen in de zeehavens,Extra Containercapaciteit Antwerpen,Departement Mobiliteit en Openbare Werken,Heraanleg E34,Heraanleg E34,Zeehaven van Antwerpen,0.0,2550000.0,0.0,2550000.0,2026,2026,11002,Antwerpen
gip-0405,Grote investeringen in de zeehavens,Extra Containercapaciteit Antwerpen,Departement Mobiliteit en Openbare Werken,Verbond Ommeland,Verbond Ommeland,Haven van Antwerpen,0.0,2000000.0,0.0,2000000.0,2026,2026,11002,Antwerpen
gip-0406,Grote investeringen in de zeehavens,Kanaal Gent-Terneuzen,Departement Mobiliteit en Openbare Werken,Nieuwe Sluis Terneuzen,Nieuwe Sluis Terneuzen,Zeehavenoverschrijdend,0.0,15000000.0,0.0,15000000.0,2026,2026,,
gip-0407,Grote investeringen in de zeehavens,Nieuwe Sluis Zeebrugge,Departement Mobiliteit en Openbare Werken,Complex project Nieuwe Sluis Zeebrugge,Complex project Nieuwe Sluis Zeebrugge,Zeehaven van Zeebrugge,0.0,3300000.0,0.0,3300000.0,2026,2026,,
gip-0408,Grote investeringen in de zeehavens,Royerssluis,Departement Mobiliteit en Openbare Werken,Bouw sluizen - Royerssluis,Bouw sluizen - Royerssluis,Zeehaven van Antwerpen,0.0,19500000.0,0.0,19500000.0,2026,2026,11002,Antwerpen
gip-0409,Grote investeringen in de zeehavens,Voorhaven Oostende,Departement Mobiliteit en Openbare Werken,Ontwikkeling oostelijk havenareaal,Ontwikkeling oostelijk havenareaal,Zeehaven van Oostende,0.0,700000.0,0.0,700000.0,2026,2026,35013,Oostende
gip-0410,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,Beschikbaarheidsvergoeding PPS Verhogen bruggen Albertkanaal,Beschikbaarheidsvergoeding PPS Verhogen bruggen Albertkanaal - fase 1,Albertkanaal,0.0,4930000.0,0.0,4930000.0,2026,2026,,
gip-0411,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,Beschikbaarheidsvergoeding PPS Verhogen bruggen Albertkanaal,Beschikbaarheidsvergoeding PPS Verhogen bruggen Albertkanaal - fase 2,Albertkanaal,0.0,6720000.0,0.0,6720000.0,2026,2026,,
gip-0412,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,Diverse kosten verhogen bruggen,"Diverse kosten verhogen bruggen (proeven, nutsleidingen, verrekeningen, herzieningen,…)",Vlaanderen,0.0,1590000.0,0.0,1590000.0,2026,2026,,
gip-0413,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,Herbouw wegbrug Turnhoutsebaan Wijnegem (BR52),Herbouw wegbrug Turnhoutsebaan Wijnegem (BR52),Wijnegem,0.0,3025000.0,0.0,3025000.0,2026,2026,11050,Wijnegem
gip-0414,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,Verhogen wegbrug Kempische poort (N74) Hasselt (BR17),Verhogen wegbrug Kempische poort (N74) Hasselt (BR17),Hasselt,0.0,70000.0,0.0,70000.0,2026,2026,71022,Hasselt
gip-0415,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,Vernieuwen oevers tussen Hoogmolenbrug en brug van den Azijn,"Vernieuwen oevers tussen Hoogmolenbrug en brug van den Azijn, RO afwaarts Kruiningenstraat",Schoten,0.0,200000.0,0.0,200000.0,2026,2026,11040,Schoten
gip-0416,Grote werken in het waterwegennet,Albertkanaal,De Vlaamse Waterweg,"Verruimig AK zone Antwerpen,",Verruimig afwaarts brug van Azijn tot Lobroekdok,Antwerpen,0.0,4600000.0,0.0,4600000.0,2026,2026,11002,Antwerpen
gip-0417,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Bouw 2de sluis Ooigem,Bouw 2e sluis Ooigem - studie,Wielsbeke,0.0,1000000.0,0.0,1000000.0,2026,2026,37017,Wielsbeke
gip-0418,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Bouw fietsbrug op F422 te Deinze,Bouw fietsbrug op F422 te Deinze,Deinze,0.0,35000.0,0.0,35000.0,2026,2026,44083,Deinze
gip-0419,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Bouw vispassage Menen,Bouw vispassage Menen,Menen,0.0,900000.0,0.0,900000.0,2026,2026,34027,Menen
gip-0420,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Diversen Seine Schelde,Diversen Seine-Schelde: projectmanagement en communicatiekosten,Vlaanderen,0.0,3210000.0,0.0,3210000.0,2026,2026,,
gip-0421,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Doortocht Wervik,Doortocht Wervik,Wervik,0.0,2000000.0,0.0,2000000.0,2026,2026,33029,Wervik
gip-0422,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Herbouw fietsbrug Nevele,Herbouw fietsbrug Nevele,Nevele,0.0,205000.0,0.0,205000.0,2026,2026,,
gip-0423,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Herbouw Krakelebrug te Brugge,Herbouw Krakelebrug te Brugge - studie,Brugge,0.0,386000.0,0.0,386000.0,2026,2026,31005,Brugge
gip-0424,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Herbouw wegbrug Wevelgem-Lauwe,Herbouw wegbrug Wevelgem-Lauwe,Wevelgem,0.0,8575000.0,0.0,8575000.0,2026,2026,34041,Wevelgem
gip-0425,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,"Kalibratie Leie, pand 140 - oevers","Kalibratie Leie, pand 140 - oevers",Leie,0.0,10300000.0,0.0,10300000.0,2026,2026,,
gip-0426,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,"Kalibratie Leie, pand 150/160 - oevers","Kalibratie Leie, pand 150/160 - oevers",Leie,0.0,18450.0,0.0,18450.0,2026,2026,,
gip-0427,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Kanaal Bossuit Kortrijk: Economische ontwikkeling huidig kanaal,Opwaardering kanaal Bossuit-Kortrijk - 2 investeren in huidig kanaal,Kanaal Bossuit-Kortrijk,0.0,1000000.0,0.0,1000000.0,2026,2026,34022,Kortrijk
gip-0428,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Leie-as,Leie-as,Vlaanderen,0.0,1465800.0,0.0,1465800.0,2026,2026,,
gip-0429,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Opwaardering kanaal Roeselare-Leie,Opwaardering kanaal Roeselare-Leie - Lysbrug,Kanaal Roeselare-Leie,0.0,600000.0,0.0,600000.0,2026,2026,36015,Roeselare
gip-0430,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Opwaardering kanaal Roeselare-Leie,Opwaardering kanaal Roeselare-Leie - studies,Kanaal Roeselare-Leie,0.0,585000.0,0.0,585000.0,2026,2026,36015,Roeselare
gip-0431,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Opwaardering kanaal Roeselare-Leie - werken,Opwaardering kanaal Roeselare-Leie - werken,Kanaal Roeselare-Leie,0.0,53000.0,0.0,53000.0,2026,2026,36015,Roeselare
gip-0432,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Stadsvaart Brugge - herbouw Steenbruggebrug,Stadsvaart Brugge - herbouw Steenbruggebrug - werken (aandeel DVW),Brugge,0.0,771000.0,0.0,771000.0,2026,2026,31005,Brugge
gip-0433,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Tijdelijke Kruispoortbrug Brugge,Tijdelijke Kruispoortbrug Brugge,Brugge,0.0,170000.0,0.0,170000.0,2026,2026,31005,Brugge
gip-0434,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Vernieuwen Kop van de Vaart te Roeselare,Vernieuwen Kop van de Vaart te Roeselare,Roeselare,0.0,1060000.0,0.0,1060000.0,2026,2026,36015,Roeselare
gip-0435,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Vernieuwen van oevers en kaaimuren kanaal Roeselare-Leie,Vernieuwen van kaaimuren kanaal Roeselare-Leie,Kanaal Roeselare-Leie,0.0,160000.0,0.0,160000.0,2026,2026,36015,Roeselare
gip-0436,Grote werken in het waterwegennet,Seine Schelde,De Vlaamse Waterweg,Vernieuwen van oevers en kaaimuren kanaal Roeselare-Leie,Vernieuwen van oevers kanaal Roeselare-Leie,Kanaal Roeselare-Leie,0.0,3352000.0,0.0,3352000.0,2026,2026,36015,Roeselare
gip-0437,Grote werken in het wegennet,Seine Schelde,De Werkvennootschap,Onteigeningen De Werkvennootschap,Onteigeningen De Werkvennootschap,Vlaanderen,0.0,20000000.0,0.0,20000000.0,2026,2026,,
gip-0438,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,Brabo 1,Uitvoering,"Antwerpen, Boechout, Mortsel, Wijnegem",0.0,7364963.0,0.0,7364963.0,2026,2026,11002;11004;11029;11050,Antwerpen;Boechout;Mortsel;Wijnegem
gip-0439,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,Brabo 2,Brabo 2,Antwerpen,0.0,1237113.0,0.0,1237113.0,2026,2026,11002,Antwerpen
gip-0440,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,Brabo 2,Brabo 2 - Stad Antwerpen,Antwerpen,0.0,8602784.0,0.0,8602784.0,2026,2026,11002,Antwerpen
gip-0441,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,NZK,Diverse,"Geel, Kasterlee, Westerlo",0.0,67128.0,0.0,67128.0,2026,2026,13008;13017;13049,Geel;Kasterlee;Westerlo
gip-0442,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,NZK,Uitvoering,"Geel, Kasterlee, Westerlo",0.0,20078946.0,0.0,20078946.0,2026,2026,13008;13017;13049,Geel;Kasterlee;Westerlo
gip-0443,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,Via A11,Uitvoering,"Brugge, Knokke-Heist",0.0,56370049.0,0.0,56370049.0,2026,2026,31005;31043,Brugge;Knokke-Heist
gip-0444,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,Via R4 Gent,Uitvoering,"Gent, Merelbeke",0.0,8698194.0,0.0,8698194.0,2026,2026,44021;44043,Gent;Merelbeke
gip-0445,Grote werken in het wegennet,Beschikbaarheidsvergoedingen,Agentschap Wegen En Verkeer,Via Zaventem,Uitvoering,"Machelen, Steenokkerzeel, Vilvoorde",0.0,5967550.0,0.0,5967550.0,2026,2026,23047;23081;23088,Machelen;Steenokkerzeel;Vilvoorde
gip-0446,Grote werken in het wegennet,BTW projecten DWV,Agentschap Wegen En Verkeer,BTW aan De Werkvennootschap,BTW aan De Werkvennootschap,Vlaanderen,0.0,20002000.0,0.0,20002000.0,2026,2026,,
gip-0447,Grote werken in het wegennet,E403,Agentschap Wegen En Verkeer,E403 Roeselare Brugge - verbreding,Studie,"Ardooie, Izegem, Lichtervelde, Oostkamp, Torhout, Zedelgem",0.0,5400000.0,0.0,5400000.0,2026,2026,37020;36008;36011;31022;31033;31040,Ardooie;Izegem;Lichtervelde;Oostkamp;Torhout;Zedelgem
gip-0448,Grote werken in het wegennet,Flankerende maatregelen Oosterweel,Leefbaar Antwerpen door Innovatief Samenwerken,A12 OV: Tramlijn A12 - UZA,Tramlijn UZA - aandeel OV,Antwerpen,0.0,550000.0,0.0,550000.0,2026,2026,11002,Antwerpen
gip-0449,Grote werken in het wegennet,Gentspoort,De Werkvennootschap,Gentspoort - Studiekosten,Gentspoort - Studiekosten,Gent,0.0,5580551.0,0.0,5580551.0,2026,2026,44021,Gent
gip-0450,Grote werken in het wegennet,Gentspoort,De Werkvennootschap,Gentspoort - Uitvoering niet-aannemer,Gentspoort - Uitvoering niet-aannemer,Gent,0.0,897500.0,0.0,897500.0,2026,2026,44021,Gent
gip-0451,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,A12 Aartselaar Ombouw A12 tot prim. weg- rout2030,Studie,"Aartselaar, Antwerpen",0.0,1943228.0,0.0,1943228.0,2026,2026,11001;11002,Aartselaar;Antwerpen
gip-0452,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,CP Oostelijke Verbinding - onderzoeksfase,Studie,"Antwerpen, Kapellen, Ranst, Stabroek, Wommelgem",0.0,300000.0,0.0,300000.0,2026,2026,11002;11023;11035;11044;11052,Antwerpen;Kapellen;Ranst;Stabroek;Wommelgem
gip-0453,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,N20 Hasselt ontsluiting Jessa,Fase 2,Hasselt,0.0,500000.0,0.0,500000.0,2026,2026,71022,Hasselt
gip-0454,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,N79 Tongeren: omleidingsweg fase 3,fase 3,Tongeren,0.0,21500000.0,0.0,21500000.0,2026,2026,73083,Tongeren
gip-0455,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,N9 Rondweg (Asse),Diverse,Asse,0.0,135000.0,0.0,135000.0,2026,2026,23002,Asse
gip-0456,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,R1 A112 Antwerpen Knoop Zuid,Studie,Antwerpen,0.0,5100000.0,0.0,5100000.0,2026,2026,11002,Antwerpen
gip-0457,Grote werken in het wegennet,Grote projecten,Agentschap Wegen En Verkeer,R4-oost Zelzate-ombouw tot Vlaamse hoofdweg,Ontwerpstudie,Zelzate,0.0,600000.0,0.0,600000.0,2026,2026,43018,Zelzate
gip-0458,Grote werken in het wegennet,Grote werken in het wegennet,Agentschap Wegen En Verkeer,N171 Rumst doortrekking fase 3,Studie,Rumst,0.0,1500000.0,0.0,1500000.0,2026,2026,11037,Rumst
gip-0459,Grote werken in het wegennet,Grote werken in het wegennet,Agentschap Wegen En Verkeer,N26 Mechelen Arsenaalverbinding,fase 1,Mechelen,0.0,2100000.0,0.0,2100000.0,2026,2026,12025,Mechelen
gip-0460,Grote werken in het wegennet,Grote werken in het wegennet,Agentschap Wegen En Verkeer,R013 Turnhout Zuidelijke ring,Studie,Turnhout,0.0,90000.0,0.0,90000.0,2026,2026,13040,Turnhout
gip-0461,Grote werken in het wegennet,Grote werken in het wegennet,Agentschap Wegen En Verkeer,Totaalpakket R8,Fase 2,"Harelbeke, Kortrijk",0.0,3710000.0,0.0,3710000.0,2026,2026,34013;34022,Harelbeke;Kortrijk
gip-0462,Grote werken in het wegennet,HOV Limburg,De Werkvennootschap,HOV Hasselt - Maasmechelen (Lijn 2) - Prijsherzieningen en verrekeningen - lopende werven,HOV Hasselt - Maasmechelen (Lijn 2) - Prijsherzieningen en verrekeningen - lopende werven,"Hasselt, Diepenbeek, Genk, Maasmechelen",0.0,1050000.0,0.0,1050000.0,2026,2026,71022;71011;71016;73107,Hasselt;Diepenbeek;Genk;Maasmechelen
gip-0463,Grote werken in het wegennet,HOV Limburg,De Werkvennootschap,HOV Hasselt - Maasmechelen (Lijn 2) - Studiekosten,HOV Hasselt - Maasmechelen (Lijn 2) - Studiekosten,"Hasselt, Diepenbeek, Genk, Maasmechelen",0.0,2210656.0,0.0,2210656.0,2026,2026,71022;71011;71016;73107,Hasselt;Diepenbeek;Genk;Maasmechelen
